relation1	relation2	percentage of overlapping predicted edges
Hetionet::CtD::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.2196586428707171
GNBR::W::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.219619244704384
Hetionet::CuG::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.21955698498268156
DGIDB::ANTAGONIST::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21954770289909623
GNBR::A+::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.2195255338057196
DGIDB::ANTAGONIST::Gene:Compound	STRING::REACTION::Gene:Gene	0.21952106287245612
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.21948930498466113
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GiG::Gene:Gene	0.2194230236567698
Hetionet::CtD::Compound:Disease	STRING::INHIBITION::Gene:Gene	0.2194147733931015
bioarx::HumGenHumGen:Gene:Gene	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.21938551988087598
DRUGBANK::carrier::Compound:Gene	STRING::PTMOD::Gene:Gene	0.21938190894073248
GNBR::B::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.2193183278709594
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.21929990288349427
Hetionet::DlA::Disease:Anatomy	Hetionet::Gr>G::Gene:Gene	0.21929391643787924
GNBR::Rg::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.21914781211220838
GNBR::W::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2191432337871966
GNBR::I::Gene:Gene	Hetionet::CtD::Compound:Disease	0.21910075304812143
DGIDB::AGONIST::Gene:Compound	GNBR::E::Gene:Gene	0.21902344301725118
DRUGBANK::carrier::Compound:Gene	GNBR::H::Gene:Gene	0.21893824699552247
GNBR::H::Gene:Gene	Hetionet::CtD::Compound:Disease	0.2189168846289588
INTACT::DIRECT INTERACTION::Compound:Gene	STRING::BINDING::Gene:Gene	0.21886840971206292
GNBR::Z::Compound:Gene	STRING::OTHER::Gene:Gene	0.21881958255023265
GNBR::O::Compound:Gene	STRING::REACTION::Gene:Gene	0.21875484250871247
GNBR::A-::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.21872299441184878
INTACT::ASSOCIATION::Compound:Gene	STRING::OTHER::Gene:Gene	0.21872205366013414
GNBR::A-::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21870090865446903
DRUGBANK::enzyme::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2186889675511966
INTACT::ASSOCIATION::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21867099360907413
Hetionet::CbG::Compound:Gene	Hetionet::CuG::Compound:Gene	0.2186708509928324
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::I::Gene:Gene	0.2186551065034038
DGIDB::ANTAGONIST::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.2186319193362538
GNBR::Z::Compound:Gene	GNBR::B::Gene:Gene	0.21862236147065858
DGIDB::BLOCKER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.2184974253472706
Hetionet::CtD::Compound:Disease	STRING::OTHER::Gene:Gene	0.21848297643189268
DGIDB::ANTAGONIST::Gene:Compound	STRING::PTMOD::Gene:Gene	0.21844313752982492
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.21833827077635123
Hetionet::CpD::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21832582965709896
DRUGBANK::target::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21826104150407555
DRUGBANK::carrier::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21824655306853455
Hetionet::Gr>G::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.2182454946154637
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::B::Gene:Gene	0.21823688523378937
INTACT::ASSOCIATION::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2181466246172128
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CtD::Compound:Disease	0.21805511567895464
bioarx::DrugHumGen:Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21801612302386292
Hetionet::CbG::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.21794380284318357
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.21793833531449636
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Q::Gene:Gene	0.21786807533711572
GNBR::A-::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.2178393519105593
Hetionet::CtD::Compound:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.21780661461002015
DGIDB::BLOCKER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.21778694301914125
GNBR::A+::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.21777849085898615
bioarx::DrugHumGen:Compound:Gene	GNBR::E::Gene:Gene	0.21765051683782333
Hetionet::CtD::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.21760089669532387
GNBR::K::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.21758413241385366
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.21752654122623163
DGIDB::ANTAGONIST::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21747200082339405
GNBR::Z::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.21743323154313862
DRUGBANK::enzyme::Compound:Gene	Hetionet::GcG::Gene:Gene	0.21738746203916479
DGIDB::ANTAGONIST::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.21729650638319378
GNBR::Z::Compound:Gene	GNBR::E+::Gene:Gene	0.21720659543414958
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.21719132175014533
GNBR::A-::Compound:Gene	GNBR::E+::Gene:Gene	0.2171806109267409
GNBR::Z::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.2171453374626749
GNBR::V+::Gene:Gene	Hetionet::CtD::Compound:Disease	0.2171433193569416
GNBR::Z::Compound:Gene	GNBR::V+::Gene:Gene	0.21712160732284558
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GcG::Gene:Gene	0.2171117728161073
GNBR::E+::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.21710760172060486
GNBR::O::Compound:Gene	Hetionet::GiG::Gene:Gene	0.2170768395690996
bioarx::VirGenHumGen:Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.2170517494201705
DGIDB::BLOCKER::Gene:Compound	GNBR::B::Gene:Gene	0.2170347420037823
DGIDB::ANTAGONIST::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.21692948778088106
Hetionet::CuG::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.21689363354224028
GNBR::A-::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.21686177943143886
GNBR::E::Gene:Gene	Hetionet::CbG::Compound:Gene	0.21680288493755978
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.2167919086417539
GNBR::Z::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.21677664612649128
GNBR::N::Compound:Gene	GNBR::E::Gene:Gene	0.21671045500766867
GNBR::A-::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.21661129032646062
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.21657850233701634
DRUGBANK::carrier::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.21655388299351144
INTACT::ASSOCIATION::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.21647639512190597
GNBR::A-::Compound:Gene	Hetionet::CrC::Compound:Compound	0.21645851052971785
DRUGBANK::carrier::Compound:Gene	GNBR::Q::Gene:Gene	0.21645320795475592
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CrC::Compound:Compound	0.21644595944131556
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Q::Gene:Gene	0.21644368617278836
DRUGBANK::target::Compound:Gene	Hetionet::GcG::Gene:Gene	0.2163262365429548
DGIDB::ANTAGONIST::Gene:Compound	GNBR::B::Gene:Gene	0.21629306537975282
DGIDB::BLOCKER::Gene:Compound	GNBR::Rg::Gene:Gene	0.21627373400593225
DRUGBANK::target::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.21625336823479235
Hetionet::CbG::Compound:Gene	Hetionet::GcG::Gene:Gene	0.21625218177075758
bioarx::HumGenHumGen:Gene:Gene	DGIDB::BINDER::Gene:Compound	0.21622773339491616
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GiG::Gene:Gene	0.21622109057093586
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.21619158103678227
INTACT::ASSOCIATION::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.2161234147689256
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::DdG::Disease:Gene	0.21612191300271785
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::H::Gene:Gene	0.21602991607635583
bioarx::HumGenHumGen:Gene:Gene	DGIDB::BLOCKER::Gene:Compound	0.21600963535948065
GNBR::A+::Compound:Gene	STRING::REACTION::Gene:Gene	0.21600674866928735
GNBR::I::Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.21598878417763856
DRUGBANK::enzyme::Compound:Gene	GNBR::E::Gene:Gene	0.21598340084408188
DRUGBANK::carrier::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.21595012057086355
DRUGBANK::target::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21593515703422825
GNBR::A-::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21590922321572475
DRUGBANK::carrier::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.2158908575085046
bioarx::HumGenHumGen:Gene:Gene	GNBR::N::Compound:Gene	0.21587876605678463
GNBR::E+::Gene:Gene	Hetionet::CtD::Compound:Disease	0.21584101055463278
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.21581670479503298
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21579973088487026
GNBR::O::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.21579945682112867
GNBR::W::Gene:Gene	Hetionet::CtD::Compound:Disease	0.21574948787023082
bioarx::Covid2_acc_host_gene::Disease:Gene	DRUGBANK::ddi-interactor-in::Compound:Compound	0.2156486710743676
GNBR::E+::Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.21554745649946877
Hetionet::DlA::Disease:Anatomy	Hetionet::DuG::Disease:Gene	0.2155232675820911
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::H::Gene:Gene	0.21546961122812522
GNBR::Z::Compound:Gene	GNBR::Q::Gene:Gene	0.21540544336983952
GNBR::H::Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.21529510994681264
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::REACTION::Gene:Gene	0.2152870014402521
GNBR::A+::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21527570726487133
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.21521493556323285
GNBR::Rg::Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.21514886386403403
Hetionet::CtD::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21509260433409036
GNBR::I::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2150541366098642
DGIDB::BLOCKER::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.21505384278604098
DRUGBANK::target::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.21501680637903547
Hetionet::CrC::Compound:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.2149577417766272
DGIDB::BINDER::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.2149350554845912
INTACT::ASSOCIATION::Compound:Gene	STRING::PTMOD::Gene:Gene	0.214907677461857
DGIDB::ANTAGONIST::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.2149071473761877
INTACT::ASSOCIATION::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.21489456535896165
GNBR::H::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.2148927371218392
GNBR::Z::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.21483525418509936
Hetionet::CbG::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.21481806806884196
DRUGBANK::carrier::Compound:Gene	GNBR::Rg::Gene:Gene	0.2147987229488777
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::V+::Gene:Gene	0.2147964977918539
DGIDB::ANTAGONIST::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.21478587975492006
Hetionet::CtD::Compound:Disease	STRING::BINDING::Gene:Gene	0.21476792900941505
GNBR::Q::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2147149170059387
DRUGBANK::carrier::Compound:Gene	GNBR::V+::Gene:Gene	0.21465774078003175
GNBR::Z::Compound:Gene	GNBR::W::Gene:Gene	0.21462690903867365
DGIDB::INHIBITOR::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21460045114843884
GNBR::U::Gene:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21454586005669601
DGIDB::ANTAGONIST::Gene:Compound	GNBR::W::Gene:Gene	0.2145050168269983
GNBR::V+::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2144780219780219
Hetionet::CbG::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21446643483795177
Hetionet::DrD::Disease:Disease	Hetionet::CpD::Compound:Disease	0.21445547228828957
INTACT::ASSOCIATION::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.2143901600635347
bioarx::HumGenHumGen:Gene:Gene	DGIDB::PARTIAL AGONIST::Gene:Compound	0.2143785729234647
DGIDB::BINDER::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.2143716362756611
DGIDB::BLOCKER::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.21436304235839848
DGIDB::BLOCKER::Gene:Compound	STRING::OTHER::Gene:Gene	0.21435804735340352
GNBR::Z::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.2143526605833106
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::enzyme::Compound:Gene	0.21432026006329405
DRUGBANK::target::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.21431697129839541
Hetionet::CtD::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.21415422898395028
Hetionet::CtD::Compound:Disease	STRING::REACTION::Gene:Gene	0.2141013810750653
Hetionet::CbG::Compound:Gene	STRING::PTMOD::Gene:Gene	0.21409243749027024
DGIDB::MODULATOR::Gene:Compound	GNBR::H::Gene:Gene	0.21407602459460054
DGIDB::BINDER::Gene:Compound	Hetionet::GiG::Gene:Gene	0.21400375252542447
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::ddi-interactor-in::Compound:Compound	0.21399611826082407
DGIDB::BINDER::Gene:Compound	STRING::OTHER::Gene:Gene	0.21393171671809447
GNBR::A-::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.21383880910970696
DGIDB::BINDER::Gene:Compound	GNBR::I::Gene:Gene	0.2138191332231581
DGIDB::ANTAGONIST::Gene:Compound	GNBR::V+::Gene:Gene	0.213741923710964
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.2137042678683546
GNBR::N::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.2136855464796641
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.2136821546186871
DGIDB::BLOCKER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.21362542256505113
GNBR::Z::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.21355398213757343
GNBR::N::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21353448065522362
INTACT::ASSOCIATION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.21351714419051881
GNBR::Z::Compound:Gene	STRING::PTMOD::Gene:Gene	0.21342807862931695
DGIDB::INHIBITOR::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21340985725660652
GNBR::U::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.21340724377102088
Hetionet::GcG::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2133950114213272
Hetionet::CbG::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.21338473875625572
DGIDB::AGONIST::Gene:Compound	Hetionet::CrC::Compound:Compound	0.21336762824378927
GNBR::B::Gene:Gene	Hetionet::CbG::Compound:Gene	0.2133123146203641
DGIDB::ANTAGONIST::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.21326388437843555
DRUGBANK::carrier::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.21323769367887016
DGIDB::BINDER::Gene:Compound	GNBR::Rg::Gene:Gene	0.2131640693328001
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::O::Compound:Gene	0.2131616122095998
GNBR::A+::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.2131357514174852
Hetionet::CtD::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.21306499142412452
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.21303637453018265
GNBR::O::Compound:Gene	Hetionet::CuG::Compound:Gene	0.21297447392648622
DGIDB::BLOCKER::Gene:Compound	Hetionet::GiG::Gene:Gene	0.21295321465600112
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.2129467702919715
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E+::Gene:Gene	0.21290487118660498
DGIDB::ANTAGONIST::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.2128966252186067
Hetionet::DdG::Disease:Gene	Hetionet::DlA::Disease:Anatomy	0.21289506674955586
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.2128380520408385
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	STRING::REACTION::Gene:Gene	0.21281734519350629
DRUGBANK::target::Compound:Gene	GNBR::I::Gene:Gene	0.21281478067855772
DGIDB::INHIBITOR::Gene:Compound	GNBR::E::Gene:Gene	0.2127935738152457
INTACT::ASSOCIATION::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.21275147624992818
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Rg::Gene:Gene	0.21274467190875865
GNBR::A+::Compound:Gene	STRING::BINDING::Gene:Gene	0.21272159471075874
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.21270538628897767
DGIDB::MODULATOR::Gene:Compound	GNBR::I::Gene:Gene	0.2126709470440121
GNBR::B::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.21266633693104275
DGIDB::BLOCKER::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.2125922074141889
DRUGBANK::carrier::Compound:Gene	GNBR::B::Gene:Gene	0.21258637990836132
DRUGBANK::carrier::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.21257036650999495
DGIDB::BLOCKER::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.21256270217570528
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::target::Compound:Gene	0.2125152436143148
bioarx::VirGenHumGen:Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.21242569006500897
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E::Gene:Gene	0.21242165041700656
GNBR::E+::Gene:Gene	Hetionet::CbG::Compound:Gene	0.21231034273603927
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::OTHER::Gene:Gene	0.21227017392652048
INTACT::ASSOCIATION::Compound:Gene	STRING::BINDING::Gene:Gene	0.21226349158237703
GNBR::Z::Compound:Gene	Hetionet::CrC::Compound:Compound	0.21225095509925226
GNBR::W::Gene:Gene	Hetionet::CbG::Compound:Gene	0.21217798369501142
DGIDB::BLOCKER::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.21216422380509073
DGIDB::ANTAGONIST::Gene:Compound	GNBR::E::Gene:Gene	0.2121521040019493
DRUGBANK::carrier::Compound:Gene	GNBR::E+::Gene:Gene	0.2121515979720314
Hetionet::CpD::Compound:Disease	Hetionet::Gr>G::Gene:Gene	0.21215079983655827
DGIDB::BLOCKER::Gene:Compound	STRING::BINDING::Gene:Gene	0.2121179628764769
Hetionet::GiG::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.212086134539695
DGIDB::BLOCKER::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21208171257706865
DRUGBANK::enzyme::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.2120815837069707
DGIDB::BINDER::Gene:Compound	GNBR::Q::Gene:Gene	0.21205682260635828
DRUGBANK::enzyme::Compound:Gene	STRING::PTMOD::Gene:Gene	0.2119957545034944
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.2119542772329149
DGIDB::PARTIAL AGONIST::Gene:Compound	STRING::PTMOD::Gene:Gene	0.21192243858652532
DGIDB::ANTAGONIST::Gene:Compound	STRING::BINDING::Gene:Gene	0.21190467599136337
GNBR::O::Compound:Gene	Hetionet::DaG::Disease:Gene	0.21184855907766129
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21182664858361458
INTACT::DIRECT INTERACTION::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.21176667587658296
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.21173020134320453
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GiG::Gene:Gene	0.21171837364561832
DGIDB::BLOCKER::Gene:Compound	GNBR::Q::Gene:Gene	0.21166951040016058
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CrC::Compound:Compound	0.21165652029429122
DRUGBANK::carrier::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.21163279530926588
GNBR::E+::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2115868196131354
GNBR::Rg::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.21157123062695812
GNBR::O::Compound:Gene	Hetionet::DuG::Disease:Gene	0.21157078129988346
GNBR::U::Gene:Disease	STRING::ACTIVATION::Gene:Gene	0.211570563079851
DGIDB::BINDER::Gene:Compound	GNBR::E+::Gene:Gene	0.21152493619211893
GNBR::A+::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.2114519939984336
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::PTMOD::Gene:Gene	0.21140622105792378
DGIDB::BINDER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.21138804693758265
DRUGBANK::enzyme::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.21133590781423595
GNBR::B::Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.2113229718338076
DGIDB::BINDER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.2112586261347872
DGIDB::BINDER::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.21122672563075046
DGIDB::PARTIAL AGONIST::Gene:Compound	STRING::OTHER::Gene:Gene	0.21121617976107146
DGIDB::BINDER::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.21113950892588673
GNBR::H::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.21109237941281286
INTACT::DIRECT INTERACTION::Compound:Gene	STRING::REACTION::Gene:Gene	0.21108928910786504
GNBR::A+::Compound:Gene	Hetionet::GiG::Gene:Gene	0.2110744707648733
DGIDB::BLOCKER::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.21101842515929206
GNBR::Q::Gene:Gene	Hetionet::CbG::Compound:Gene	0.21099702413169896
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::INHIBITION::Gene:Gene	0.21098703583997694
DRUGBANK::carrier::Compound:Gene	STRING::BINDING::Gene:Gene	0.2109762940877492
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::W::Gene:Gene	0.21084392559624768
GNBR::A-::Compound:Gene	STRING::REACTION::Gene:Gene	0.21083603960538944
Hetionet::CbG::Compound:Gene	STRING::OTHER::Gene:Gene	0.21074189913973185
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DrD::Disease:Disease	0.21072197839999693
DRUGBANK::target::Compound:Gene	GNBR::W::Gene:Gene	0.21066165602543308
Hetionet::CbG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.2106422765401093
GNBR::D::Gene:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.21060631319145248
DGIDB::MODULATOR::Gene:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.21056201796139887
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.2105608005685404
Hetionet::CrC::Compound:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.2104561743725829
GNBR::E::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.2104388181477964
DGIDB::BLOCKER::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.21038192114043514
GNBR::U::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.21035578112977502
GNBR::T::Compound:Disease	GNBR::C::Compound:Disease	0.21034781523945598
GNBR::N::Compound:Gene	Hetionet::GcG::Gene:Gene	0.21033847215735754
DRUGBANK::target::Compound:Gene	GNBR::Q::Gene:Gene	0.2102888056216229
bioarx::DrugVirGen:Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.2102250011770136
GNBR::I::Gene:Gene	Hetionet::CbG::Compound:Gene	0.21022450459756953
GNBR::Z::Compound:Gene	GNBR::H::Gene:Gene	0.210190988921639
GNBR::Z::Compound:Gene	STRING::BINDING::Gene:Gene	0.2101185939963029
