relation_1	relation_2	pair-wise relation embedding cosine similarity
Hetionet::GpPW::Gene:Pathway	STRING::PTMOD::Gene:Gene	0.13026611506938934
Hetionet::GpCC::Gene:Cellular Component	Hetionet::CdG::Compound:Gene	0.1300215870141983
DGIDB::BINDER::Gene:Compound	GNBR::U::Gene:Disease	0.12996935844421387
GNBR::in_tax::Gene:Tax	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.12964951992034912
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::A+::Compound:Gene	0.12958720326423645
GNBR::B::Compound:Gene	GNBR::Y::Gene:Disease	0.12926176190376282
GNBR::W::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.12915587425231934
bioarx::VirGenHumGen:Gene:Gene	DGIDB::ANTAGONIST::Gene:Compound	0.1291077435016632
DGIDB::MODULATOR::Gene:Compound	Hetionet::CtD::Compound:Disease	0.1291009485721588
DRUGBANK::target::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.12900015711784363
Hetionet::CuG::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.12898826599121094
GNBR::in_tax::Gene:Tax	Hetionet::DpS::Disease:Symptom	0.12890969216823578
GNBR::Y::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.12884463369846344
DGIDB::INHIBITOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.12868283689022064
GNBR::Y::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.12865294516086578
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::DpS::Disease:Symptom	0.1286396086215973
DRUGBANK::x-atc::Compound:Atc	GNBR::Mp::Compound:Disease	0.12850193679332733
DGIDB::MODULATOR::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.12844234704971313
GNBR::Z::Compound:Gene	Hetionet::CtD::Compound:Disease	0.12825573980808258
bioarx::DrugHumGen:Compound:Gene	GNBR::T::Compound:Disease	0.1280943751335144
Hetionet::AdG::Anatomy:Gene	Hetionet::GpCC::Gene:Cellular Component	0.12801583111286163
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.12794315814971924
Hetionet::AdG::Anatomy:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.12767936289310455
bioarx::DrugVirGen:Compound:Gene	DGIDB::BINDER::Gene:Compound	0.12750567495822906
GNBR::U::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.1274896115064621
DRUGBANK::x-atc::Compound:Atc	GNBR::E-::Compound:Gene	0.1274838000535965
GNBR::Ud::Gene:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.127470463514328
DGIDB::ANTIBODY::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.12712256610393524
bioarx::DrugHumGen:Compound:Gene	GNBR::X::Gene:Disease	0.1270478069782257
bioarx::VirGenHumGen:Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.12688633799552917
GNBR::Sa::Compound:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.12671542167663574
Hetionet::CrC::Compound:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.12647712230682373
DRUGBANK::enzyme::Compound:Gene	GNBR::Ud::Gene:Disease	0.12637044489383698
Hetionet::GiG::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.1263159066438675
GNBR::G::Gene:Disease	GNBR::in_tax::Gene:Tax	0.1262720376253128
GNBR::Pr::Compound:Disease	GNBR::X::Gene:Disease	0.12617243826389313
DGIDB::INHIBITOR::Gene:Compound	GNBR::L::Gene:Disease	0.1261003464460373
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::G::Gene:Disease	0.1260678470134735
GNBR::B::Compound:Gene	Hetionet::CtD::Compound:Disease	0.12600940465927124
GNBR::T::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.12599053978919983
GNBR::Sa::Compound:Disease	STRING::PTMOD::Gene:Gene	0.12589265406131744
bioarx::HumGenHumGen:Gene:Gene	GNBR::Sa::Compound:Disease	0.12587694823741913
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AdG::Anatomy:Gene	0.12580180168151855
Hetionet::AuG::Anatomy:Gene	INTACT::ASSOCIATION::Gene:Gene	0.1258016973733902
bioarx::VirGenHumGen:Gene:Gene	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.12574434280395508
GNBR::T::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.1257207691669464
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::O::Compound:Gene	0.1256905496120453
GNBR::Sa::Compound:Disease	Hetionet::AdG::Anatomy:Gene	0.12536999583244324
Hetionet::GcG::Gene:Gene	INTACT::ASSOCIATION::Gene:Gene	0.12525562942028046
GNBR::G::Gene:Disease	Hetionet::Gr>G::Gene:Gene	0.12510386109352112
GNBR::J::Compound:Disease	Hetionet::CuG::Compound:Gene	0.12502679228782654
GNBR::A-::Compound:Gene	GNBR::in_tax::Gene:Tax	0.12500929832458496
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::L::Gene:Disease	0.12499029189348221
GNBR::Mp::Compound:Disease	Hetionet::GiG::Gene:Gene	0.12493664026260376
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.1249133050441742
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::AdG::Anatomy:Gene	0.12490441650152206
Hetionet::CuG::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.12479956448078156
GNBR::Z::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.1246972531080246
GNBR::W::Gene:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.12458501756191254
Hetionet::AuG::Anatomy:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.12447652220726013
GNBR::Sa::Compound:Disease	GNBR::in_tax::Gene:Tax	0.12441933900117874
GNBR::Md::Gene:Disease	Hetionet::DdG::Disease:Gene	0.12431519478559494
Hetionet::CrC::Compound:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.12418167293071747
Hetionet::DlA::Disease:Anatomy	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.12417445331811905
DGIDB::INHIBITOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.12416383624076843
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.12413002550601959
GNBR::N::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.12405876070261002
GNBR::Pr::Compound:Disease	GNBR::J::Compound:Disease	0.12390492111444473
GNBR::Te::Gene:Disease	Hetionet::DaG::Disease:Gene	0.1238718330860138
Hetionet::GpBP::Gene:Biological Process	STRING::CATALYSIS::Gene:Gene	0.12379813194274902
DRUGBANK::treats::Compound:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.12373961508274078
GNBR::Z::Compound:Gene	Hetionet::GiG::Gene:Gene	0.12363439053297043
DGIDB::AGONIST::Gene:Compound	GNBR::X::Gene:Disease	0.12360185384750366
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.12347514927387238
DGIDB::BINDER::Gene:Compound	GNBR::L::Gene:Disease	0.12339477241039276
GNBR::G::Gene:Disease	Hetionet::GcG::Gene:Gene	0.12325973808765411
DRUGBANK::treats::Compound:Disease	GNBR::N::Compound:Gene	0.12325774878263474
Hetionet::CpD::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.12322474271059036
GNBR::G::Gene:Disease	Hetionet::DrD::Disease:Disease	0.12322276830673218
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.12316607683897018
DGIDB::BLOCKER::Gene:Compound	GNBR::Md::Gene:Disease	0.12312324345111847
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.12311851233243942
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Rg::Gene:Gene	0.12305392324924469
DRUGBANK::treats::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.12303853780031204
GNBR::Sa::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.12288764119148254
GNBR::E+::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.12280536442995071
Hetionet::GcG::Gene:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.1226666122674942
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::x-atc::Compound:Atc	0.12257076799869537
DRUGBANK::enzyme::Compound:Gene	GNBR::in_tax::Gene:Tax	0.12244510650634766
GNBR::K::Compound:Gene	Hetionet::CrC::Compound:Compound	0.1224433109164238
GNBR::E+::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.12221428751945496
GNBR::Z::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.12210433185100555
bioarx::VirGenHumGen:Gene:Gene	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.12209826707839966
GNBR::E+::Compound:Gene	Hetionet::CrC::Compound:Compound	0.12209346890449524
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.12207154929637909
GNBR::J::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.12202014774084091
GNBR::E-::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.12197741866111755
DGIDB::MODULATOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.12174396216869354
GNBR::O::Compound:Gene	Hetionet::CdG::Compound:Gene	0.12167134881019592
GNBR::E::Gene:Gene	Hetionet::DdG::Disease:Gene	0.1216292530298233
DRUGBANK::treats::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.12161458283662796
GNBR::T::Compound:Disease	GNBR::Sa::Compound:Disease	0.1215069591999054
GNBR::D::Gene:Disease	Hetionet::GiG::Gene:Gene	0.12143814563751221
Hetionet::DrD::Disease:Disease	INTACT::ASSOCIATION::Compound:Gene	0.12141247093677521
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::DrD::Disease:Disease	0.1212758868932724
DGIDB::ANTIBODY::Gene:Compound	GNBR::Ud::Gene:Disease	0.12124902755022049
GNBR::E+::Gene:Gene	Hetionet::DdG::Disease:Gene	0.12118517607450485
GNBR::Te::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.12091556936502457
bioarx::DrugHumGen:Compound:Gene	GNBR::Ud::Gene:Disease	0.12084052711725235
DGIDB::OTHER::Gene:Compound	GNBR::X::Gene:Disease	0.12079017609357834
Hetionet::AuG::Anatomy:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.12077819555997849
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.1207103282213211
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::I::Gene:Gene	0.120662622153759
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::REACTION::Gene:Gene	0.12050077319145203
GNBR::O::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.12044841051101685
GNBR::Md::Gene:Disease	GNBR::G::Gene:Disease	0.12041421979665756
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Md::Gene:Disease	0.12033306807279587
GNBR::Y::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.12032259255647659
DGIDB::AGONIST::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.12031550705432892
GNBR::in_tax::Gene:Tax	Hetionet::AdG::Anatomy:Gene	0.12030448764562607
Hetionet::GpBP::Gene:Biological Process	Hetionet::CdG::Compound:Gene	0.12020404636859894
DRUGBANK::x-atc::Compound:Atc	GNBR::J::Gene:Disease	0.12018676847219467
Hetionet::CtD::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.12009914219379425
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.11999177932739258
DGIDB::BINDER::Gene:Compound	STRING::PTMOD::Gene:Gene	0.11990854144096375
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.1195652186870575
Hetionet::CrC::Compound:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.11950834095478058
Hetionet::GpPW::Gene:Pathway	INTACT::CLEAVAGE REACTION::Gene:Gene	0.1193624958395958
GNBR::K::Compound:Gene	Hetionet::GcG::Gene:Gene	0.11926788091659546
DGIDB::AGONIST::Gene:Compound	Hetionet::CtD::Compound:Disease	0.11926215887069702
Hetionet::CuG::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.11920619010925293
DRUGBANK::x-atc::Compound:Atc	GNBR::T::Compound:Disease	0.1190888062119484
GNBR::G::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.11906394362449646
bioarx::DrugVirGen:Compound:Gene	Hetionet::DpS::Disease:Symptom	0.11903759837150574
GNBR::Z::Compound:Gene	GNBR::Rg::Gene:Gene	0.11897583305835724
GNBR::X::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.11892912536859512
GNBR::G::Gene:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.1186324805021286
GNBR::W::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.11843451112508774
DGIDB::BLOCKER::Gene:Compound	GNBR::J::Gene:Disease	0.11840232461690903
bioarx::DrugVirGen:Compound:Gene	GNBR::D::Gene:Disease	0.11835920065641403
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Md::Gene:Disease	0.11829088628292084
GNBR::J::Compound:Disease	STRING::REACTION::Gene:Gene	0.11816596239805222
bioarx::DrugVirGen:Compound:Gene	DGIDB::INHIBITOR::Gene:Compound	0.11812718212604523
DRUGBANK::treats::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.11793819814920425
GNBR::B::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.11787814646959305
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::I::Gene:Gene	0.11784770339727402
Hetionet::DaG::Disease:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.11772450804710388
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CdG::Compound:Gene	0.11759751290082932
DGIDB::ANTAGONIST::Gene:Compound	GNBR::C::Compound:Disease	0.11735116690397263
GNBR::A-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.11731774359941483
DRUGBANK::treats::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.11676546931266785
GNBR::C::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.1167512834072113
GNBR::Y::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.11673050373792648
GNBR::Mp::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.11670519411563873
DRUGBANK::treats::Compound:Disease	GNBR::E-::Compound:Gene	0.11667406558990479
Hetionet::GpCC::Gene:Cellular Component	INTACT::DIRECT INTERACTION::Compound:Gene	0.1165345162153244
GNBR::W::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.11629153788089752
GNBR::Sa::Compound:Disease	GNBR::Y::Gene:Disease	0.11628453433513641
GNBR::D::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.11624469608068466
bioarx::HumGenHumGen:Gene:Gene	DGIDB::ANTIBODY::Gene:Compound	0.1162143275141716
GNBR::W::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.11609216034412384
GNBR::C::Compound:Disease	GNBR::J::Gene:Disease	0.11605043709278107
Hetionet::DdG::Disease:Gene	Hetionet::GpMF::Gene:Molecular Function	0.11590973287820816
bioarx::DrugVirGen:Compound:Gene	DGIDB::BLOCKER::Gene:Compound	0.11585206538438797
Hetionet::DpS::Disease:Symptom	STRING::OTHER::Gene:Gene	0.11582185328006744
GNBR::W::Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.11581387370824814
bioarx::HumGenHumGen:Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.11573892086744308
bioarx::HumGenHumGen:Gene:Gene	GNBR::D::Gene:Disease	0.11572231352329254
GNBR::E::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.11571509391069412
bioarx::HumGenHumGen:Gene:Gene	Hetionet::Gr>G::Gene:Gene	0.11570794880390167
GNBR::Pa::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.11568209528923035
DRUGBANK::carrier::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.1156715601682663
GNBR::E-::Compound:Gene	GNBR::Y::Gene:Disease	0.11539585888385773
GNBR::H::Gene:Gene	GNBR::E::Gene:Gene	0.11538507044315338
GNBR::Z::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.11532706767320633
GNBR::Z::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.11530417948961258
DGIDB::INHIBITOR::Gene:Compound	GNBR::Md::Gene:Disease	0.1152605414390564
bioarx::VirGenHumGen:Gene:Gene	STRING::REACTION::Gene:Gene	0.11523832380771637
GNBR::J::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.11514667421579361
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.11513495445251465
GNBR::A+::Compound:Gene	GNBR::Y::Gene:Disease	0.11491873860359192
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::OTHER::Gene:Compound	0.11491212993860245
DGIDB::BINDER::Gene:Compound	GNBR::Md::Gene:Disease	0.11489520967006683
DGIDB::BINDER::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.11488613486289978
bioarx::VirGenHumGen:Gene:Gene	GNBR::Ud::Gene:Disease	0.1148630678653717
DRUGBANK::treats::Compound:Disease	Hetionet::AeG::Anatomy:Gene	0.11485999077558517
GNBR::C::Compound:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.11481963843107224
DRUGBANK::enzyme::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.11478597670793533
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::J::Compound:Disease	0.11477237194776535
Hetionet::CtD::Compound:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.11471793055534363
GNBR::Md::Gene:Disease	GNBR::in_tax::Gene:Tax	0.11468270421028137
INTACT::DIRECT INTERACTION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.11468154937028885
Hetionet::DpS::Disease:Symptom	Hetionet::DlA::Disease:Anatomy	0.11464551091194153
Hetionet::DpS::Disease:Symptom	INTACT::CLEAVAGE REACTION::Gene:Gene	0.11460642516613007
DGIDB::OTHER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.11453120410442352
GNBR::Pr::Compound:Disease	GNBR::Y::Gene:Disease	0.11438775062561035
GNBR::B::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.11431673169136047
DGIDB::INHIBITOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.11430203169584274
GNBR::Z::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.11428169906139374
GNBR::Y::Gene:Disease	Hetionet::AuG::Anatomy:Gene	0.1141987144947052
bioarx::VirGenHumGen:Gene:Gene	DGIDB::BINDER::Gene:Compound	0.11419268697500229
GNBR::J::Gene:Disease	Hetionet::DuG::Disease:Gene	0.11416742950677872
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Te::Gene:Disease	0.11401157826185226
GNBR::K::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.1140032410621643
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.11397174000740051
GNBR::E::Gene:Gene	Hetionet::DpS::Disease:Symptom	0.11379235237836838
GNBR::N::Compound:Gene	Hetionet::CdG::Compound:Gene	0.11356260627508163
bioarx::VirGenHumGen:Gene:Gene	STRING::PTMOD::Gene:Gene	0.11354749649763107
GNBR::T::Compound:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.1135181412100792
GNBR::B::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.11349371820688248
GNBR::E-::Compound:Gene	Hetionet::DuG::Disease:Gene	0.11347620189189911
GNBR::X::Gene:Disease	Hetionet::DlA::Disease:Anatomy	0.11345185339450836
DRUGBANK::x-atc::Compound:Atc	GNBR::W::Gene:Gene	0.11343079060316086
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.11339956521987915
DRUGBANK::x-atc::Compound:Atc	Hetionet::CtD::Compound:Disease	0.11334334313869476
DGIDB::ACTIVATOR::Gene:Compound	GNBR::D::Gene:Disease	0.1132342591881752
bioarx::HumGenHumGen:Gene:Gene	GNBR::B::Compound:Gene	0.11322342604398727
GNBR::Z::Compound:Gene	STRING::PTMOD::Gene:Gene	0.11312846839427948
GNBR::J::Gene:Disease	Hetionet::AuG::Anatomy:Gene	0.1130923330783844
GNBR::A+::Compound:Gene	GNBR::L::Gene:Disease	0.11275991052389145
DRUGBANK::x-atc::Compound:Atc	GNBR::H::Gene:Gene	0.1125391498208046
DRUGBANK::target::Compound:Gene	GNBR::in_tax::Gene:Tax	0.1124691590666771
DRUGBANK::target::Compound:Gene	GNBR::X::Gene:Disease	0.11238808929920197
Hetionet::GpPW::Gene:Pathway	STRING::INHIBITION::Gene:Gene	0.11237084120512009
GNBR::C::Compound:Disease	Hetionet::GpBP::Gene:Biological Process	0.11227888613939285
GNBR::in_tax::Gene:Tax	INTACT::ASSOCIATION::Compound:Gene	0.11215168982744217
bioarx::DrugVirGen:Compound:Gene	GNBR::Y::Gene:Disease	0.1121356338262558
bioarx::VirGenHumGen:Gene:Gene	GNBR::A-::Compound:Gene	0.1120530217885971
DGIDB::ANTAGONIST::Gene:Compound	GNBR::J::Compound:Disease	0.1119387298822403
GNBR::B::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.11185920238494873
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E::Compound:Gene	0.11177276074886322
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CtD::Compound:Disease	0.11172690242528915
GNBR::Pa::Compound:Disease	Hetionet::DaG::Disease:Gene	0.11165674030780792
GNBR::Pr::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.11153709888458252
DRUGBANK::treats::Compound:Disease	GNBR::E::Compound:Gene	0.11148878186941147
GNBR::Mp::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.11143691092729568
Hetionet::GpMF::Gene:Molecular Function	STRING::PTMOD::Gene:Gene	0.11141267418861389
GNBR::Y::Gene:Disease	GNBR::Md::Gene:Disease	0.11138206720352173
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::CtD::Compound:Disease	0.11137915402650833
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Pr::Compound:Disease	0.11134420335292816
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CtD::Compound:Disease	0.11115501821041107
GNBR::Q::Gene:Gene	GNBR::in_tax::Gene:Tax	0.11114584654569626
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.11110817641019821
DRUGBANK::enzyme::Compound:Gene	GNBR::T::Compound:Disease	0.11102616041898727
GNBR::J::Gene:Disease	Hetionet::CuG::Compound:Gene	0.11084385216236115
GNBR::T::Compound:Disease	Hetionet::CbG::Compound:Gene	0.11082383990287781
DGIDB::BINDER::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.11077840626239777
bioarx::HumGenHumGen:Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.11077628284692764
DGIDB::ANTIBODY::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.1107621118426323
GNBR::Z::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.11061835289001465
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::treats::Compound:Disease	0.11058264225721359
GNBR::J::Compound:Disease	GNBR::H::Gene:Gene	0.11055729538202286
GNBR::Z::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.11055151373147964
GNBR::A-::Compound:Gene	GNBR::J::Gene:Disease	0.1105474978685379
Hetionet::CtD::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.1105182096362114
GNBR::B::Gene:Gene	Hetionet::DdG::Disease:Gene	0.11045633256435394
GNBR::in_tax::Gene:Tax	INTACT::DIRECT INTERACTION::Compound:Gene	0.11040907353162766
GNBR::Ud::Gene:Disease	Hetionet::CcSE::Compound:Side Effect	0.1103237196803093
GNBR::B::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.1102539524435997
GNBR::B::Compound:Gene	GNBR::L::Gene:Disease	0.10986568033695221
GNBR::B::Compound:Gene	GNBR::Ud::Gene:Disease	0.10980743169784546
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.10977844148874283
Hetionet::GpBP::Gene:Biological Process	STRING::REACTION::Gene:Gene	0.10974951833486557
DGIDB::MODULATOR::Gene:Compound	GNBR::U::Gene:Disease	0.1096213310956955
GNBR::D::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.10955357551574707
GNBR::K::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.10946984589099884
Hetionet::CrC::Compound:Compound	STRING::BINDING::Gene:Gene	0.1094391718506813
Hetionet::CrC::Compound:Compound	STRING::CATALYSIS::Gene:Gene	0.10938749462366104
DGIDB::MODULATOR::Gene:Compound	GNBR::Pr::Compound:Disease	0.10932645946741104
GNBR::T::Compound:Disease	Hetionet::CuG::Compound:Gene	0.10925900191068649
GNBR::T::Compound:Disease	Hetionet::AdG::Anatomy:Gene	0.10919047892093658
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::GpMF::Gene:Molecular Function	0.10915655642747879
Hetionet::DaG::Disease:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.10914984345436096
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::GpBP::Gene:Biological Process	0.10905788838863373
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CbG::Compound:Gene	0.10901781171560287
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::Sa::Compound:Disease	0.10892388969659805
DGIDB::BINDER::Gene:Compound	Hetionet::AdG::Anatomy:Gene	0.10888560116291046
GNBR::Md::Gene:Disease	Hetionet::GcG::Gene:Gene	0.10877549648284912
GNBR::O::Compound:Gene	Hetionet::CrC::Compound:Compound	0.10865826159715652
DGIDB::BLOCKER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.10863572359085083
GNBR::J::Compound:Disease	GNBR::Ud::Gene:Disease	0.10863561928272247
Hetionet::CbG::Compound:Gene	Hetionet::CdG::Compound:Gene	0.10861675441265106
GNBR::J::Gene:Disease	GNBR::Q::Gene:Gene	0.10853394120931625
GNBR::K::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.10843305289745331
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CuG::Compound:Gene	0.10831020772457123
DGIDB::MODULATOR::Gene:Compound	GNBR::Mp::Compound:Disease	0.10828893631696701
GNBR::Te::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.10827280580997467
Hetionet::GpBP::Gene:Biological Process	Hetionet::DlA::Disease:Anatomy	0.10821013897657394
